InstrumentID,UpdateTime,UpdateMillisec,LastPrice,Volume,TradingDay
rb1905,22:44:58,0,3519,302446,20181119
rb1905,22:44:58,500,3519,302460,20181119
rb1905,22:44:59,0,3519,302462,20181119
rb1905,22:44:59,500,3520,302464,20181119
rb1905,22:45:00,0,3520,302496,20181119
rb1905,22:45:00,500,3520,302586,20181119
rb1905,22:45:01,0,3519,302600,20181119
rb1905,22:45:01,500,3519,302606,20181119
rb1905,22:45:02,0,3520,302654,20181119
rb1905,22:45:02,500,3520,302754,20181119
rb1905,22:45:03,0,3520,302764,20181119
rb1905,22:45:03,500,3520,302888,20181119
rb1905,22:45:04,0,3520,302890,20181119
rb1905,22:45:04,500,3520,302912,20181119
rb1905,22:45:05,0,3520,302914,20181119
rb1905,22:45:05,500,3520,302982,20181119
rb1905,22:45:06,0,3521,302992,20181119
rb1905,22:45:06,500,3521,303006,20181119
rb1905,22:45:07,0,3521,303028,20181119
rb1905,22:45:07,500,3520,303082,20181119
rb1905,22:45:08,0,3522,303084,20181119
rb1905,22:45:08,500,3522,303088,20181119
rb1905,22:45:09,0,3521,303090,20181119
rb1905,22:45:09,500,3522,303092,20181119
rb1905,22:45:10,0,3521,303094,20181119
rb1905,22:45:10,500,3521,303094,20181119
rb1905,22:45:11,0,3521,303170,20181119
rb1905,22:45:11,500,3521,303172,20181119
rb1905,22:45:12,0,3521,303174,20181119
rb1905,22:45:12,500,3521,303174,20181119
rb1905,22:45:13,0,3521,303188,20181119
rb1905,22:45:13,500,3521,303196,20181119
rb1905,22:45:14,0,3521,303222,20181119
rb1905,22:45:14,500,3521,303226,20181119
rb1905,22:45:15,0,3521,303228,20181119
rb1905,22:45:15,500,3521,303228,20181119
rb1905,22:45:16,0,3521,303230,20181119
rb1905,22:45:16,500,3521,303490,20181119
rb1905,22:45:17,0,3521,303824,20181119
rb1905,22:45:17,500,3522,303910,20181119
rb1905,22:45:18,0,3523,303912,20181119
rb1905,22:45:18,500,3522,303916,20181119
rb1905,22:45:19,0,3522,303916,20181119
rb1905,22:45:19,500,3523,303920,20181119
rb1905,22:45:20,0,3523,303920,20181119
rb1905,22:45:20,500,3523,303920,20181119
rb1905,22:45:21,0,3523,303930,20181119
rb1905,22:45:21,500,3523,303932,20181119
rb1905,22:45:22,0,3523,303936,20181119
rb1905,22:45:22,500,3523,303946,20181119
rb1905,22:45:23,0,3523,303946,20181119
rb1905,22:45:23,500,3523,303956,20181119
rb1905,22:45:24,0,3524,303966,20181119
rb1905,22:45:24,500,3523,304018,20181119
rb1905,22:45:25,0,3523,304052,20181119
rb1905,22:45:25,500,3523,304064,20181119
rb1905,22:45:26,0,3523,304064,20181119
rb1905,22:45:26,500,3523,304064,20181119
rb1905,22:45:27,0,3523,304064,20181119
rb1905,22:45:27,500,3523,304068,20181119
rb1905,22:45:28,0,3523,304070,20181119
rb1905,22:45:28,500,3523,304070,20181119
rb1905,22:45:29,0,3524,304076,20181119
rb1905,22:45:29,500,3524,304098,20181119
rb1905,22:45:30,0,3523,304100,20181119
rb1905,22:45:30,500,3523,304100,20181119
rb1905,22:45:31,0,3523,304100,20181119
rb1905,22:45:31,500,3523,304100,20181119
rb1905,22:45:32,0,3523,304100,20181119
rb1905,22:45:32,500,3524,304146,20181119
rb1905,22:45:33,0,3524,304152,20181119
rb1905,22:45:33,500,3524,304152,20181119
rb1905,22:45:34,0,3523,304154,20181119
rb1905,22:45:34,500,3523,304156,20181119
rb1905,22:45:35,0,3523,304158,20181119
rb1905,22:45:35,500,3523,304176,20181119
rb1905,22:45:36,0,3523,304176,20181119
rb1905,22:45:36,500,3523,304176,20181119
rb1905,22:45:37,0,3522,304190,20181119
rb1905,22:45:37,500,3523,304194,20181119
rb1905,22:45:38,0,3523,304196,20181119
rb1905,22:45:38,500,3523,304196,20181119
rb1905,22:45:39,0,3523,304196,20181119
rb1905,22:45:39,500,3523,304204,20181119
rb1905,22:45:40,0,3523,304244,20181119
rb1905,22:45:40,500,3523,304244,20181119
rb1905,22:45:41,0,3523,304246,20181119
rb1905,22:45:41,500,3523,304250,20181119
rb1905,22:45:42,0,3523,304276,20181119
rb1905,22:45:42,500,3523,304276,20181119
rb1905,22:45:43,0,3523,304278,20181119
rb1905,22:45:43,500,3522,304282,20181119
rb1905,22:45:44,0,3523,304284,20181119
rb1905,22:45:44,500,3523,304286,20181119
rb1905,22:45:45,0,3523,304310,20181119
rb1905,22:45:45,500,3523,304310,20181119
rb1905,22:45:46,0,3523,304310,20181119
rb1905,22:45:46,500,3522,304314,20181119
rb1905,22:45:47,0,3522,304314,20181119
rb1905,22:45:47,500,3522,304314,20181119
rb1905,22:45:48,0,3522,304314,20181119
rb1905,22:45:48,500,3523,304346,20181119
rb1905,22:45:49,0,3522,304348,20181119
rb1905,22:45:49,500,3522,304390,20181119
rb1905,22:45:50,0,3522,304390,20181119
rb1905,22:45:50,500,3522,304412,20181119
rb1905,22:45:51,0,3523,304422,20181119
rb1905,22:45:51,500,3523,304422,20181119
rb1905,22:45:52,0,3522,304424,20181119
rb1905,22:45:52,500,3521,304426,20181119
rb1905,22:45:53,0,3521,304426,20181119
rb1905,22:45:53,500,3522,304428,20181119
rb1905,22:45:54,0,3522,304428,20181119
rb1905,22:45:54,500,3522,304428,20181119
rb1905,22:45:55,0,3522,304428,20181119
rb1905,22:45:55,500,3522,304428,20181119
rb1905,22:45:56,0,3522,304428,20181119
rb1905,22:45:56,500,3521,304432,20181119
rb1905,22:45:57,0,3521,304442,20181119
rb1905,22:45:57,500,3522,304448,20181119
rb1905,22:45:58,0,3522,304448,20181119
rb1905,22:45:58,500,3522,304448,20181119
rb1905,22:45:59,0,3522,304454,20181119
rb1905,22:45:59,500,3521,304494,20181119
rb1905,22:46:00,0,3521,304494,20181119
rb1905,22:46:00,500,3521,304494,20181119
rb1905,22:46:01,0,3521,304494,20181119
rb1905,22:46:01,500,3521,304494,20181119
rb1905,22:46:02,0,3521,304494,20181119
rb1905,22:46:02,500,3521,304494,20181119
rb1905,22:46:03,0,3522,304496,20181119
rb1905,22:46:03,500,3522,304498,20181119
rb1905,22:46:04,0,3523,304500,20181119
rb1905,22:46:04,500,3523,304584,20181119
rb1905,22:46:05,0,3523,304602,20181119
rb1905,22:46:05,500,3523,304602,20181119
rb1905,22:46:06,500,3523,304602,20181119
rb1905,22:46:07,0,3523,304602,20181119
rb1905,22:46:07,500,3523,304602,20181119
rb1905,22:46:08,0,3523,304602,20181119
rb1905,22:46:08,500,3523,304602,20181119
rb1905,22:46:09,0,3523,304602,20181119
rb1905,22:46:09,500,3523,304602,20181119
rb1905,22:46:10,0,3523,304602,20181119
rb1905,22:46:10,500,3523,304602,20181119
rb1905,22:46:11,0,3523,304606,20181119
rb1905,22:46:11,500,3523,304608,20181119
rb1905,22:46:12,0,3523,304644,20181119
rb1905,22:46:12,500,3522,304690,20181119
rb1905,22:46:13,0,3522,304690,20181119
rb1905,22:46:13,500,3522,304690,20181119
rb1905,22:46:14,0,3522,304690,20181119
rb1905,22:46:14,500,3523,304692,20181119
rb1905,22:46:15,0,3523,304694,20181119
rb1905,22:46:15,500,3523,304694,20181119
rb1905,22:46:16,0,3523,304696,20181119
rb1905,22:46:16,500,3523,304696,20181119
rb1905,22:46:17,0,3522,304702,20181119
rb1905,22:46:17,500,3522,304702,20181119
rb1905,22:46:18,0,3522,304702,20181119
rb1905,22:46:18,500,3522,304702,20181119
rb1905,22:46:19,0,3522,304702,20181119
rb1905,22:46:19,500,3522,304702,20181119
rb1905,22:46:20,0,3522,304702,20181119
rb1905,22:46:20,500,3522,304702,20181119
rb1905,22:46:21,0,3522,304702,20181119
rb1905,22:46:21,500,3522,304702,20181119
rb1905,22:46:22,0,3523,304704,20181119
rb1905,22:46:22,500,3523,304714,20181119
rb1905,22:46:23,0,3524,304814,20181119
rb1905,22:46:23,500,3524,304914,20181119
rb1905,22:46:24,0,3524,304920,20181119
rb1905,22:46:24,500,3524,304924,20181119
rb1905,22:46:25,0,3524,304926,20181119
rb1905,22:46:25,500,3524,304930,20181119
rb1905,22:46:26,0,3524,304934,20181119
rb1905,22:46:26,500,3524,304934,20181119
rb1905,22:46:27,0,3524,304940,20181119
rb1905,22:46:27,500,3525,305020,20181119
rb1905,22:46:28,0,3525,305020,20181119
rb1905,22:46:28,500,3525,305020,20181119
rb1905,22:46:29,0,3525,305020,20181119
rb1905,22:46:29,500,3525,305022,20181119
rb1905,22:46:30,0,3525,305024,20181119
rb1905,22:46:30,500,3525,305026,20181119
rb1905,22:46:31,0,3525,305028,20181119
rb1905,22:46:31,500,3525,305030,20181119
rb1905,22:46:32,0,3525,305038,20181119
rb1905,22:46:32,500,3525,305040,20181119
rb1905,22:46:33,0,3525,305042,20181119
rb1905,22:46:33,500,3524,305046,20181119
rb1905,22:46:34,0,3524,305046,20181119
rb1905,22:46:34,500,3524,305046,20181119
rb1905,22:46:35,0,3524,305046,20181119
rb1905,22:46:35,500,3524,305050,20181119
rb1905,22:46:36,0,3524,305050,20181119
rb1905,22:46:36,500,3524,305060,20181119
rb1905,22:46:37,0,3524,305060,20181119
rb1905,22:46:37,500,3524,305060,20181119
rb1905,22:46:38,0,3524,305064,20181119
rb1905,22:46:38,500,3524,305064,20181119
rb1905,22:46:39,0,3524,305064,20181119
rb1905,22:46:39,500,3524,305066,20181119
rb1905,22:46:40,0,3525,305072,20181119
rb1905,22:46:40,500,3525,305072,20181119
rb1905,22:46:41,0,3525,305072,20181119
rb1905,22:46:41,500,3525,305074,20181119
rb1905,22:46:42,0,3525,305074,20181119
rb1905,22:46:42,500,3525,305074,20181119
rb1905,22:46:43,0,3525,305074,20181119
rb1905,22:46:44,0,3524,305134,20181119
rb1905,22:46:44,500,3524,305134,20181119
rb1905,22:46:45,0,3525,305136,20181119
rb1905,22:46:46,0,3524,305138,20181119
rb1905,22:46:46,500,3524,305138,20181119
rb1905,22:46:47,0,3525,305158,20181119
rb1905,22:46:47,500,3525,305158,20181119
rb1905,22:46:48,0,3524,305168,20181119
rb1905,22:46:48,500,3524,305236,20181119
rb1905,22:46:49,0,3524,305236,20181119
rb1905,22:46:49,500,3525,305256,20181119
rb1905,22:46:50,0,3525,305256,20181119
rb1905,22:46:50,500,3525,305256,20181119
rb1905,22:46:51,0,3525,305256,20181119
rb1905,22:46:51,500,3525,305256,20181119
rb1905,22:46:52,0,3525,305256,20181119
rb1905,22:46:52,500,3525,305256,20181119
rb1905,22:46:53,0,3525,305256,20181119
rb1905,22:46:53,500,3524,305338,20181119
rb1905,22:46:54,0,3525,305340,20181119
rb1905,22:46:54,500,3525,305340,20181119
rb1905,22:46:55,0,3525,305340,20181119
rb1905,22:46:55,500,3525,305340,20181119
rb1905,22:46:56,500,3525,305340,20181119
rb1905,22:46:57,0,3525,305352,20181119
rb1905,22:46:57,500,3524,305354,20181119
rb1905,22:46:58,0,3525,305396,20181119
rb1905,22:46:58,500,3525,305396,20181119
rb1905,22:46:59,0,3525,305396,20181119
rb1905,22:46:59,500,3525,305416,20181119
rb1905,22:47:00,0,3525,305416,20181119
rb1905,22:47:00,500,3525,305418,20181119
rb1905,22:47:01,0,3524,305428,20181119
rb1905,22:47:01,500,3525,305432,20181119
rb1905,22:47:02,0,3524,305438,20181119
rb1905,22:47:02,500,3525,305440,20181119
rb1905,22:47:03,0,3525,305440,20181119
rb1905,22:47:04,0,3525,305440,20181119
rb1905,22:47:04,500,3524,305442,20181119
rb1905,22:47:05,0,3524,305442,20181119
rb1905,22:47:05,500,3524,305444,20181119
rb1905,22:47:06,0,3524,305486,20181119
rb1905,22:47:06,500,3525,305520,20181119
rb1905,22:47:07,0,3524,305528,20181119
rb1905,22:47:07,500,3524,305528,20181119
rb1905,22:47:08,0,3525,305530,20181119
rb1905,22:47:08,500,3524,305536,20181119
rb1905,22:47:09,0,3524,305536,20181119
rb1905,22:47:09,500,3524,305540,20181119
rb1905,22:47:10,0,3523,305892,20181119
rb1905,22:47:10,500,3524,305962,20181119
rb1905,22:47:11,0,3524,305964,20181119
rb1905,22:47:11,500,3524,305966,20181119
rb1905,22:47:12,0,3524,305966,20181119
rb1905,22:47:12,500,3524,305966,20181119
rb1905,22:47:13,0,3524,305966,20181119
rb1905,22:47:13,500,3524,305966,20181119
rb1905,22:47:14,0,3524,305966,20181119
rb1905,22:47:14,500,3523,305968,20181119
rb1905,22:47:15,0,3523,305970,20181119
rb1905,22:47:15,500,3523,305970,20181119
rb1905,22:47:16,0,3522,305990,20181119
rb1905,22:47:16,500,3522,305994,20181119
rb1905,22:47:17,0,3522,305994,20181119
rb1905,22:47:17,500,3522,305996,20181119
rb1905,22:47:18,0,3522,305998,20181119
rb1905,22:47:18,500,3522,305998,20181119
rb1905,22:47:19,0,3522,305998,20181119
rb1905,22:47:19,500,3522,305998,20181119
rb1905,22:47:20,0,3522,305998,20181119
rb1905,22:47:20,500,3522,306000,20181119
rb1905,22:47:21,0,3522,306000,20181119
rb1905,22:47:21,500,3524,306002,20181119
rb1905,22:47:22,0,3523,306004,20181119
rb1905,22:47:22,500,3523,306004,20181119
rb1905,22:47:23,0,3524,306068,20181119
rb1905,22:47:23,500,3524,306078,20181119
rb1905,22:47:24,0,3524,306078,20181119
rb1905,22:47:24,500,3524,306078,20181119
rb1905,22:47:25,0,3524,306082,20181119
rb1905,22:47:25,500,3523,306112,20181119
rb1905,22:47:26,0,3525,306122,20181119
rb1905,22:47:26,500,3525,306122,20181119
rb1905,22:47:27,0,3525,306122,20181119
rb1905,22:47:27,500,3525,306124,20181119
rb1905,22:47:28,0,3525,306124,20181119
rb1905,22:47:28,500,3524,306128,20181119
rb1905,22:47:29,0,3524,306128,20181119
rb1905,22:47:29,500,3524,306128,20181119
rb1905,22:47:30,0,3524,306130,20181119
rb1905,22:47:30,500,3524,306130,20181119
rb1905,22:47:31,0,3524,306146,20181119
rb1905,22:47:31,500,3524,306146,20181119
rb1905,22:47:32,0,3524,306146,20181119
rb1905,22:47:32,500,3525,306248,20181119
rb1905,22:47:33,0,3525,306350,20181119
rb1905,22:47:33,500,3526,306452,20181119
rb1905,22:47:34,0,3524,306560,20181119
rb1905,22:47:34,500,3525,306596,20181119
rb1905,22:47:35,0,3526,306766,20181119
rb1905,22:47:35,500,3526,306766,20181119
rb1905,22:47:36,0,3526,306766,20181119
rb1905,22:47:36,500,3524,306820,20181119
rb1905,22:47:37,0,3524,306820,20181119
rb1905,22:47:37,500,3524,306822,20181119
rb1905,22:47:38,0,3524,306822,20181119
rb1905,22:47:38,500,3524,306822,20181119
rb1905,22:47:39,0,3524,306826,20181119
rb1905,22:47:39,500,3525,306830,20181119
rb1905,22:47:40,0,3524,306832,20181119
rb1905,22:47:40,500,3524,306832,20181119
rb1905,22:47:41,0,3525,306844,20181119
rb1905,22:47:41,500,3525,306844,20181119
rb1905,22:47:42,0,3525,306846,20181119
rb1905,22:47:42,500,3525,306866,20181119
rb1905,22:47:43,0,3525,306866,20181119
rb1905,22:47:43,500,3525,306866,20181119
rb1905,22:47:44,0,3524,306872,20181119
rb1905,22:47:44,500,3524,306878,20181119
rb1905,22:47:45,0,3524,306878,20181119
rb1905,22:47:45,500,3524,306878,20181119
rb1905,22:47:46,0,3524,306878,20181119
rb1905,22:47:46,500,3524,306880,20181119
rb1905,22:47:47,0,3524,306890,20181119
rb1905,22:47:48,0,3523,306902,20181119
rb1905,22:47:48,500,3524,306914,20181119
rb1905,22:47:49,0,3524,306914,20181119
rb1905,22:47:49,500,3524,306918,20181119
rb1905,22:47:50,0,3524,306918,20181119
rb1905,22:47:50,500,3524,306918,20181119
rb1905,22:47:51,0,3523,306920,20181119
rb1905,22:47:51,500,3524,306926,20181119
rb1905,22:47:52,0,3524,306926,20181119
rb1905,22:47:52,500,3524,306926,20181119
rb1905,22:47:53,0,3524,306926,20181119
rb1905,22:47:54,0,3524,306928,20181119
rb1905,22:47:54,500,3525,306940,20181119
rb1905,22:47:55,0,3525,306940,20181119
rb1905,22:47:55,500,3525,306940,20181119
rb1905,22:47:56,500,3525,306940,20181119
rb1905,22:47:57,0,3525,306940,20181119
rb1905,22:47:57,500,3525,306942,20181119
rb1905,22:47:58,0,3525,306966,20181119
rb1905,22:47:58,500,3524,306986,20181119
rb1905,22:47:59,0,3524,306986,20181119
rb1905,22:47:59,500,3524,306986,20181119
rb1905,22:48:00,0,3524,306988,20181119
rb1905,22:48:00,500,3524,306988,20181119
rb1905,22:48:01,0,3524,306990,20181119
rb1905,22:48:01,500,3524,306990,20181119
rb1905,22:48:02,0,3524,306992,20181119
rb1905,22:48:02,500,3524,307080,20181119
rb1905,22:48:03,0,3525,307100,20181119
rb1905,22:48:03,500,3525,307102,20181119
rb1905,22:48:04,0,3525,307104,20181119
rb1905,22:48:05,0,3525,307104,20181119
rb1905,22:48:05,500,3525,307104,20181119
rb1905,22:48:06,0,3525,307104,20181119
rb1905,22:48:06,500,3525,307106,20181119
rb1905,22:48:07,0,3525,307106,20181119
rb1905,22:48:07,500,3525,307108,20181119
rb1905,22:48:08,500,3525,307108,20181119
rb1905,22:48:09,0,3525,307110,20181119
rb1905,22:48:09,500,3525,307110,20181119
rb1905,22:48:10,0,3525,307110,20181119
rb1905,22:48:10,500,3524,307114,20181119
rb1905,22:48:11,0,3525,307118,20181119
rb1905,22:48:11,500,3525,307118,20181119
rb1905,22:48:12,0,3525,307118,20181119
rb1905,22:48:12,500,3525,307144,20181119
rb1905,22:48:13,0,3525,307202,20181119
rb1905,22:48:13,500,3525,307204,20181119
rb1905,22:48:14,0,3525,307272,20181119
rb1905,22:48:14,500,3525,307272,20181119
rb1905,22:48:15,0,3525,307272,20181119
rb1905,22:48:15,500,3525,307272,20181119
rb1905,22:48:16,0,3525,307272,20181119
rb1905,22:48:16,500,3525,307272,20181119
rb1905,22:48:17,0,3525,307272,20181119
rb1905,22:48:17,500,3525,307272,20181119
rb1905,22:48:18,0,3525,307274,20181119
rb1905,22:48:19,0,3525,307276,20181119
rb1905,22:48:19,500,3525,307278,20181119
rb1905,22:48:20,0,3524,307282,20181119
rb1905,22:48:20,500,3524,307282,20181119
rb1905,22:48:21,0,3524,307282,20181119
rb1905,22:48:21,500,3524,307282,20181119
rb1905,22:48:22,0,3524,307282,20181119
rb1905,22:48:22,500,3524,307282,20181119
rb1905,22:48:23,0,3524,307284,20181119
rb1905,22:48:23,500,3525,307290,20181119
rb1905,22:48:24,0,3525,307290,20181119
rb1905,22:48:24,500,3525,307290,20181119
rb1905,22:48:25,0,3525,307290,20181119
rb1905,22:48:25,500,3525,307292,20181119
rb1905,22:48:26,500,3525,307292,20181119
rb1905,22:48:27,0,3525,307292,20181119
rb1905,22:48:27,500,3524,307296,20181119
rb1905,22:48:28,0,3524,307296,20181119
rb1905,22:48:28,500,3524,307296,20181119
rb1905,22:48:29,0,3524,307296,20181119
rb1905,22:48:30,0,3524,307296,20181119
rb1905,22:48:30,500,3524,307296,20181119
rb1905,22:48:31,0,3524,307296,20181119
rb1905,22:48:32,500,3524,307296,20181119
rb1905,22:48:33,0,3525,307300,20181119
rb1905,22:48:33,500,3524,307302,20181119
rb1905,22:48:34,0,3524,307302,20181119
rb1905,22:48:34,500,3524,307302,20181119
rb1905,22:48:35,0,3524,307302,20181119
rb1905,22:48:35,500,3524,307302,20181119
rb1905,22:48:36,0,3524,307302,20181119
rb1905,22:48:36,500,3524,307302,20181119
rb1905,22:48:37,0,3524,307302,20181119
rb1905,22:48:37,500,3524,307304,20181119
rb1905,22:48:38,0,3524,307304,20181119
rb1905,22:48:39,0,3524,307304,20181119
rb1905,22:48:39,500,3524,307304,20181119
rb1905,22:48:40,0,3524,307304,20181119
rb1905,22:48:40,500,3524,307304,20181119
rb1905,22:48:41,0,3524,307304,20181119
rb1905,22:48:41,500,3525,307306,20181119
rb1905,22:48:42,0,3525,307306,20181119
rb1905,22:48:42,500,3525,307308,20181119
rb1905,22:48:43,0,3525,307310,20181119
rb1905,22:48:43,500,3525,307310,20181119
rb1905,22:48:45,0,3525,307310,20181119
rb1905,22:48:45,500,3525,307310,20181119
rb1905,22:48:46,0,3524,307314,20181119
rb1905,22:48:46,500,3524,307314,20181119
rb1905,22:48:47,500,3524,307314,20181119
rb1905,22:48:48,0,3524,307314,20181119
rb1905,22:48:48,500,3524,307316,20181119
rb1905,22:48:49,0,3524,307318,20181119
rb1905,22:48:49,500,3524,307318,20181119
rb1905,22:48:50,0,3524,307320,20181119
rb1905,22:48:50,500,3524,307324,20181119
rb1905,22:48:51,500,3524,307344,20181119
rb1905,22:48:52,0,3524,307352,20181119
rb1905,22:48:52,500,3524,307354,20181119
rb1905,22:48:53,0,3524,307354,20181119
rb1905,22:48:53,500,3524,307354,20181119
rb1905,22:48:54,0,3524,307354,20181119
rb1905,22:48:54,500,3524,307354,20181119
rb1905,22:48:55,0,3524,307358,20181119
rb1905,22:48:55,500,3524,307358,20181119
rb1905,22:48:56,0,3524,307368,20181119
rb1905,22:48:56,500,3524,307368,20181119
rb1905,22:48:57,0,3524,307372,20181119
rb1905,22:48:57,500,3524,307372,20181119
rb1905,22:48:59,0,3524,307372,20181119
rb1905,22:48:59,500,3524,307374,20181119
rb1905,22:49:01,0,3525,307382,20181119
rb1905,22:49:01,500,3525,307382,20181119
rb1905,22:49:02,0,3524,307384,20181119
rb1905,22:49:02,500,3524,307384,20181119
rb1905,22:49:03,0,3524,307384,20181119
rb1905,22:49:03,500,3524,307386,20181119
rb1905,22:49:04,0,3524,307390,20181119
rb1905,22:49:04,500,3524,307400,20181119
rb1905,22:49:05,0,3524,307400,20181119
rb1905,22:49:05,500,3523,307406,20181119
rb1905,22:49:06,0,3525,307486,20181119
rb1905,22:49:06,500,3525,307488,20181119
rb1905,22:49:07,0,3525,307488,20181119
rb1905,22:49:07,500,3524,307490,20181119
rb1905,22:49:08,0,3524,307490,20181119
rb1905,22:49:08,500,3524,307492,20181119
rb1905,22:49:09,0,3524,307492,20181119
rb1905,22:49:09,500,3524,307492,20181119
rb1905,22:49:10,0,3524,307494,20181119
rb1905,22:49:10,500,3524,307496,20181119
rb1905,22:49:11,0,3524,307496,20181119
rb1905,22:49:11,500,3524,307522,20181119
rb1905,22:49:12,0,3524,307542,20181119
rb1905,22:49:12,500,3523,307582,20181119
rb1905,22:49:13,0,3524,307642,20181119
rb1905,22:49:13,500,3524,307642,20181119
rb1905,22:49:14,0,3524,307642,20181119
rb1905,22:49:14,500,3524,307642,20181119
rb1905,22:49:15,0,3525,307644,20181119
rb1905,22:49:15,500,3525,307644,20181119
rb1905,22:49:16,0,3525,307644,20181119
rb1905,22:49:16,500,3525,307648,20181119
rb1905,22:49:17,0,3524,307670,20181119
rb1905,22:49:17,500,3524,307670,20181119
rb1905,22:49:18,0,3524,307670,20181119
rb1905,22:49:18,500,3524,307722,20181119
rb1905,22:49:19,0,3524,307724,20181119
rb1905,22:49:19,500,3523,307738,20181119
rb1905,22:49:20,0,3525,307740,20181119
rb1905,22:49:20,500,3525,307740,20181119
rb1905,22:49:21,0,3525,307740,20181119
rb1905,22:49:21,500,3525,307740,20181119
rb1905,22:49:22,0,3525,307740,20181119
rb1905,22:49:22,500,3525,307740,20181119
rb1905,22:49:23,0,3525,307740,20181119
rb1905,22:49:23,500,3525,307740,20181119
rb1905,22:49:24,0,3524,307780,20181119
rb1905,22:49:24,500,3524,307780,20181119
rb1905,22:49:25,0,3524,307790,20181119
rb1905,22:49:25,500,3524,307790,20181119
rb1905,22:49:26,0,3524,307790,20181119
rb1905,22:49:26,500,3524,307790,20181119
rb1905,22:49:27,0,3524,307790,20181119
rb1905,22:49:28,500,3524,307790,20181119
rb1905,22:49:29,0,3524,307790,20181119
rb1905,22:49:29,500,3524,307790,20181119
rb1905,22:49:30,0,3524,307790,20181119
rb1905,22:49:30,500,3524,307790,20181119
rb1905,22:49:31,0,3524,307790,20181119
rb1905,22:49:31,500,3524,307790,20181119
rb1905,22:49:32,0,3524,307790,20181119
rb1905,22:49:32,500,3524,307790,20181119
rb1905,22:49:33,0,3524,307790,20181119
rb1905,22:49:33,500,3524,307790,20181119
rb1905,22:49:34,0,3524,307790,20181119
rb1905,22:49:34,500,3524,307790,20181119
rb1905,22:49:35,0,3524,307790,20181119
rb1905,22:49:35,500,3524,307790,20181119
rb1905,22:49:36,0,3524,307790,20181119
rb1905,22:49:36,500,3524,307790,20181119
rb1905,22:49:37,500,3524,307794,20181119
rb1905,22:49:38,0,3524,307798,20181119
rb1905,22:49:38,500,3524,307798,20181119
rb1905,22:49:40,500,3524,307800,20181119
rb1905,22:49:41,0,3525,307802,20181119
rb1905,22:49:41,500,3525,307802,20181119
rb1905,22:49:42,0,3525,307804,20181119
rb1905,22:49:42,500,3525,307804,20181119
rb1905,22:49:43,0,3525,307804,20181119
rb1905,22:49:43,500,3525,307804,20181119
rb1905,22:49:44,0,3525,307804,20181119
rb1905,22:49:44,500,3525,307804,20181119
rb1905,22:49:45,0,3525,307804,20181119
rb1905,22:49:45,500,3525,307804,20181119
rb1905,22:49:46,0,3525,307804,20181119
rb1905,22:49:46,500,3525,307806,20181119
rb1905,22:49:47,0,3525,307806,20181119
rb1905,22:49:47,500,3525,307806,20181119
rb1905,22:49:48,0,3525,307806,20181119
rb1905,22:49:48,500,3525,307806,20181119
rb1905,22:49:49,0,3525,307808,20181119
rb1905,22:49:50,0,3525,307814,20181119
rb1905,22:49:50,500,3524,307826,20181119
rb1905,22:49:51,0,3524,307826,20181119
rb1905,22:49:51,500,3524,307826,20181119
rb1905,22:49:52,500,3524,307826,20181119
rb1905,22:49:54,0,3524,307826,20181119
rb1905,22:49:54,500,3525,307828,20181119
rb1905,22:49:55,0,3525,307828,20181119
rb1905,22:49:56,0,3525,307830,20181119
rb1905,22:49:57,0,3525,307830,20181119
rb1905,22:49:57,500,3524,308030,20181119
rb1905,22:49:58,0,3524,308030,20181119
rb1905,22:49:58,500,3525,308032,20181119
rb1905,22:49:59,500,3525,308032,20181119
rb1905,22:50:00,500,3525,308032,20181119
rb1905,22:50:01,500,3525,308032,20181119
rb1905,22:50:02,0,3525,308032,20181119
rb1905,22:50:02,500,3525,308032,20181119
rb1905,22:50:03,500,3525,308052,20181119
rb1905,22:50:04,0,3525,308052,20181119
rb1905,22:50:04,500,3525,308052,20181119
rb1905,22:50:05,0,3525,308052,20181119
rb1905,22:50:05,500,3525,308064,20181119
rb1905,22:50:06,0,3524,308066,20181119
rb1905,22:50:07,0,3524,308066,20181119
rb1905,22:50:07,500,3524,308066,20181119
rb1905,22:50:08,0,3524,308066,20181119
rb1905,22:50:08,500,3524,308066,20181119
rb1905,22:50:09,0,3524,308082,20181119
rb1905,22:50:09,500,3524,308082,20181119
rb1905,22:50:10,0,3525,308142,20181119
rb1905,22:50:10,500,3524,308144,20181119
rb1905,22:50:11,0,3525,308150,20181119
rb1905,22:50:12,0,3525,308244,20181119
rb1905,22:50:12,500,3525,308248,20181119
rb1905,22:50:13,0,3525,308248,20181119
rb1905,22:50:13,500,3525,308248,20181119
rb1905,22:50:14,0,3525,308248,20181119
rb1905,22:50:14,500,3525,308250,20181119
rb1905,22:50:15,0,3525,308260,20181119
rb1905,22:50:15,500,3525,308260,20181119
rb1905,22:50:16,0,3526,308262,20181119
rb1905,22:50:16,500,3525,308264,20181119
rb1905,22:50:17,0,3525,308264,20181119
rb1905,22:50:17,500,3525,308364,20181119
rb1905,22:50:18,0,3525,308364,20181119
rb1905,22:50:18,500,3525,308364,20181119
rb1905,22:50:19,0,3525,308366,20181119
rb1905,22:50:19,500,3525,308368,20181119
rb1905,22:50:20,0,3525,308368,20181119
rb1905,22:50:20,500,3525,308388,20181119
rb1905,22:50:21,0,3525,308388,20181119
rb1905,22:50:21,500,3525,308388,20181119
rb1905,22:50:22,0,3525,308388,20181119
